,new york,los angeles,chicago,dallas,seattle,boston,paris,bordeauz,marseilles,nice,lyon,beijing,shanghai,shenzhen,chengdu,tianjin,hangzhou,nanjing,london,manchester,york,liverpool,bristol,nottingham,birmingham,new dehli,mumbai,bengaluru,chennai,hyderabad,kolkata,berlin,munich,hamburg,frankfurt,cologne,nuremberg,moscow,saint petersburg,kazan,yekaterinaburg,volgograd,sochi,vancouver,montreal,calgary,ottawa,toronto,edmonton,rio de janeiro,sao paulo,manaus,porto alegre,salvador,brasilia,cape town,johannesburg,durban,pretoria,port elizabeth
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.5650692083234659,0.4381150479319313,0.47842926179266326,0.41010424945502943,0.5964946377785493,0.4748172930064598,0.5269954594965912,0.8045927159694923,0.5537784337667391,0.692086306884776,0.657366899506342,0.6152044929838631,0.6983747346789544,0.5929233632035817,0.4839154227457685,0.4288646201927978,0.3446960193113373,0.4548202843971676,0.342565428717924,0.3729229644235886,0.6590079561988332,0.594181435583566,0.5636540293334946,0.5586258951630282,0.6356877907049735,0.5615782870585362,0.5971295871582605,0.5406382310639354,0.5672111370233931,0.5698029237058985,0.4963801120447163,0.5514628936809038,0.6546057649198586,0.6225315713013277,0.5574126107197513,0.6498495269186929,0.6678286708710446,0.6689200044338676,0.4159135180376838,0.38525750208762,0.4434594197928749,0.4629005050373354,0.37742831142510236,0.4678316602825884,0.6022304184540739,0.5641673255379168,0.5562502537945098,0.545195613336719,0.6447203018421095
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6777079588772172,0.6828160306087705,0.6983611664862528,0.7963724862837517,0.6586849547891691,0.779494612592427,0.5436415285472685,0.4622304676502635,0.5206586576254012,0.41520509642248254,0.5897664596993271,0.503869993112879,0.6056707076941297,0.5989452557627255,0.6610997381753371,0.6770744636115658,0.6595832104619853,0.5690461394396777,0.5952814760146286,0.6618164233104827,0.5555606578941336,0.5849027287183881,0.5492013426680051,0.583283239572088,0.5937957531248033,0.6043014007569067,0.558823446977255,0.6574671337349172,0.6454945915639178,0.5220932000257651,0.5306848871519765,0.5580004488993786,0.4721652917605979,0.6072483978782544,0.4399994005721992,0.5027644189454838,0.5689606397590359,0.6299840619232085,0.5010549078997812,0.5247033941623654,0.3911351870837582,0.48805149489612487,0.6782495999392284,0.5524531593141668,0.7661193052576194,0.6635540796991998,0.551258080654442,0.45380510469985597
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.7946404081621828,0.7981935858672132,0.5713229719893018,0.849627322238838,0.7305877479558419,0.4660581502027092,0.5340772440126096,0.40569317425036977,0.28724877885618044,0.3321843164380405,0.5426924207104858,0.43650952966785167,0.4885765613024184,0.5344322994254267,0.625828409623209,0.5606495850326906,0.5530466768309529,0.5201574991954082,0.40649072913620105,0.5715090661240478,0.5837241664642216,0.5688844226831719,0.5364246546533366,0.46324789201402305,0.4587119203554254,0.5134449369156935,0.6409233144734842,0.4856892770165309,0.5896267809142793,0.5428168232529178,0.5437594969999581,0.4707900602780408,0.6121671538242216,0.33311524101778917,0.4518621526283659,0.40197072013547874,0.44053381146567017,0.46707769024153173,0.5751625555440851,0.44321086220831873,0.5776482138809854,0.4800853672939052,0.4278261780753746,0.6646130985312171,0.5744138445793185,0.3087497461066707,0.28861858596678913
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.7525527807435397,0.6572936407307889,0.708520593055058,0.7092990609052211,0.4688593851381804,0.5618588373432367,0.46522870192821336,0.3470372030378095,0.3171257119968207,0.5349221328593363,0.44580608567294133,0.5409745050058231,0.4243269891322232,0.5048904187714975,0.5647036610895205,0.501878118510873,0.44842603974351203,0.4920363431247721,0.5601754384111314,0.5689420871433961,0.5994307619679488,0.5353307741973199,0.5477110469332697,0.509403737511198,0.5327386166531954,0.6784506228909105,0.5684687751265181,0.5066562488464904,0.5807754743870971,0.5405620176987752,0.43139778356079744,0.5205399732697592,0.33859733214995835,0.45395395608340317,0.4680026758239047,0.4254112353773913,0.423571118632229,0.5063671354236161,0.33222431149208903,0.5360674827676359,0.42010360449404605,0.4820309775569142,0.6866757073086487,0.5963198622279082,0.3674603872649457,0.4294120313456438
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5532610901579154,0.719728080865862,0.7304862906823069,0.458948436427168,0.5146487941943295,0.3676128429444329,0.26263012982066547,0.3012825456558781,0.5284239664018333,0.4320292051128155,0.5742916545659338,0.4695908006227092,0.600805280312335,0.7024238091344215,0.5197360767445579,0.5192390080344661,0.4354549378346899,0.549051004837881,0.5379484070391821,0.5858640247297197,0.5292993125976206,0.5318781392428115,0.42994191568766305,0.4658677891970815,0.550403323074377,0.459242117947428,0.5027502752048447,0.46130617317760847,0.5075012159250352,0.40760853763845584,0.628357908865766,0.3006930053341209,0.41730606699241657,0.4712267356324922,0.42492788023534966,0.4027929801544102,0.46773562377772093,0.3732057982791249,0.48602119398503435,0.39735003988477374,0.47994774446245814,0.6383465331906245,0.6092379124237473,0.351480615125285,0.2735106343688003
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.5495592924060179,0.8071082326376909,0.5247278417430917,0.4551768055272438,0.5674422924193689,0.44655306162314723,0.4993016635031378,0.5743415820762986,0.5553744737656265,0.5276865372315628,0.5431298850475575,0.4390099933375359,0.5913165562669206,0.47137323956624183,0.4787162533374263,0.5490972477753513,0.46160064059635186,0.5134297940279088,0.5022386667940297,0.5523421152063207,0.553690962702174,0.5374691368730787,0.5353029577214095,0.6225581919479982,0.6338066251952794,0.5399952712204759,0.4398724034565414,0.559735216804893,0.5120188761943426,0.5267550744300399,0.4817466408652715,0.5371582493150246,0.49691549883972114,0.6051040989561114,0.3933261112222211,0.5168502328925401,0.3472076848964247,0.40522440052416814,0.5200837702649158,0.5935005675679498,0.6894722402662744,0.5610389991594394,0.5195573160488807,0.5445404010931046
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.693759059131897,0.5022131943436021,0.4813023587741905,0.4337034440969013,0.3175441500481615,0.35374965797071606,0.5191348952095239,0.45326280772906463,0.48498925569687246,0.5330550178104526,0.6767082386720592,0.5199657833243023,0.5788216683680985,0.525555414203914,0.4451155961330861,0.617883764470689,0.622121403838055,0.612698157456226,0.5258652153650265,0.5140511067245819,0.43991192871513124,0.446274427576732,0.6999892576690248,0.5866159933427818,0.6238595990451217,0.43901719795257743,0.6045449652170127,0.47212060020589197,0.6083388264663903,0.34559555476066656,0.48841577808508785,0.406806030544259,0.47610068521622445,0.46150403386784933,0.5819939694984219,0.44026749139778726,0.5386416733164687,0.48755657246376644,0.43450271557803233,0.6913917690366574,0.5794059692562114,0.3270981862377563,0.33408141996552493
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.5297886022154739,0.5439029977502753,0.4495586230705138,0.3445993089757023,0.390319039522245,0.6020704190599608,0.532187989821255,0.49153377279008026,0.5412547877048258,0.5777957515554991,0.6562931658824668,0.4873539786699476,0.42542533028868645,0.521274365277459,0.5829945077451231,0.5821770892712381,0.5210727360986301,0.5023242983476409,0.6050701327054213,0.49607743990907693,0.4643793536005515,0.6318173994534757,0.4958742258307507,0.533659480919398,0.44767769460787715,0.5333393632775558,0.5001275367710746,0.4965808308069436,0.31318963961617013,0.41561017528733674,0.4595085076536639,0.5595356929463308,0.36743248664521055,0.6003790119193289,0.3662312444871234,0.374201771521338,0.4615921900988667,0.45182979180023425,0.7183024958706081,0.5443328388716383,0.3972319710945496,0.36146552451843006
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.6721746026462908,0.6661982249476297,0.735319301886783,0.6544390932209568,0.740617288926992,0.6355632652415389,0.5167061552049907,0.4953962361380661,0.4709582960905534,0.5078030331719037,0.45667760140844715,0.43243063715362423,0.6963412034394686,0.5715763110569111,0.5650599302894869,0.6463301793661584,0.6922650293940118,0.5931201000043272,0.6253555335843256,0.5622472942473346,0.5867208356172687,0.47023778703773894,0.527176360004829,0.5203048504861529,0.7104893730504147,0.7047454358905338,0.5520334187344306,0.5622934609626276,0.6980540338520917,0.6999414211604988,0.45919232974078067,0.4815884183025176,0.5531865557365373,0.44534952314746296,0.4801042147900759,0.5040542608457791,0.655324765001761,0.663832432456899,0.6768349503131105,0.5625686697412344,0.5787313883750724
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.5705216412445528,0.554824210878464,0.5614891623743717,0.7797741140838267,0.6468164723475414,0.37009281185567494,0.4913890207580151,0.39356718346192854,0.507895811521316,0.39523514668829685,0.34400261481527283,0.594388708755823,0.6409967708755255,0.6749761589976675,0.5353574284576417,0.6375230118438706,0.6212443637058798,0.6402640593981703,0.5794824692302808,0.5658029061157076,0.4190796118127913,0.4511890308458388,0.601429109104497,0.6411866353274972,0.724650318730273,0.5219705932792471,0.4025425898262633,0.5541125138379418,0.64161980587004,0.43046286089957,0.46895454517576785,0.6325452198405396,0.3606093447210916,0.5612928656713104,0.35952486912735915,0.6092073509936916,0.649342657581059,0.5510113631199135,0.37900960151325397,0.4430817158576515
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6568246327650937,0.6235847542960271,0.6955813774830405,0.614268697540504,0.5424628719652513,0.5240960473967646,0.4140648895466996,0.4814916871497528,0.5247421228017064,0.49301338069390005,0.6875699113412755,0.5182980836409492,0.6634168813914708,0.6807765225211796,0.6306476168174576,0.645325896664895,0.6913208320325505,0.624793590844251,0.6451146797147305,0.7169181837712854,0.5413249582020788,0.6041046804626347,0.6583604732664866,0.5493333355445574,0.5574267421689169,0.5987374444286818,0.6636823632677451,0.5536705328862218,0.49899961655046965,0.5120426931259117,0.4883884405291535,0.40118670664555234,0.48607608167280253,0.4255869102921191,0.7374902042587007,0.6272808953301128,0.5860693572120346,0.5704515362380111,0.6933868867710714
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.5951623898396459,0.6115692651747,0.5265122824798567,0.3408358576385062,0.36171533712328363,0.33620771327669174,0.3216939344224881,0.30714258359242996,0.40714780414826324,0.6238898317149937,0.45193681498139754,0.5159913803772983,0.5884959330873123,0.5314973574061854,0.5659283632398238,0.5386751551611773,0.5683111278755548,0.5484818509310564,0.4715323941604478,0.4765351784884089,0.4948573886133771,0.6334877749709537,0.5290748675620794,0.45668509725169837,0.5122514826174721,0.6271901775861406,0.5803169965171151,0.3831256427460616,0.5579118358043018,0.4072051039909085,0.5234427486794472,0.4524292225857555,0.31381109548613545,0.6126327672711193,0.5587433828217514,0.5324502919753745,0.634931166979266,0.6858457353690961
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.6241822301511524,0.7481121359706775,0.334561648589147,0.536381376774056,0.5461409292118061,0.37212824089232155,0.38342563813207425,0.3898000929708874,0.6382927224080363,0.4585229263542568,0.5506901360282778,0.5468560589815442,0.5454145438933752,0.5760302642340102,0.5744537763397811,0.6466169033582808,0.4951589211008342,0.5498009598196701,0.4300133869286966,0.48572640873861705,0.5940949865896256,0.5702771561317233,0.5384796028914542,0.4806405342870798,0.5741323349163296,0.6326588090707718,0.48828202064551796,0.4734548614270244,0.44697231637233864,0.3617419719632816,0.411189871590499,0.6265447525152823,0.5719975099183237,0.6080680704500647,0.6355896171993191,0.5682489108267512,0.5045931018087062
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.7076045734455281,0.4569363274148402,0.5733383734348286,0.4859385087224267,0.5196132654164151,0.47325844111995047,0.41077245164246357,0.6197280070139393,0.6625050127506613,0.7216096498545668,0.6419379368941593,0.6127996875979671,0.7317663857786137,0.5870950480725462,0.6052628457594224,0.5755194341144342,0.553738420739362,0.5609765970603935,0.5205323833911107,0.6753932934608264,0.6716417529004169,0.5880764115141598,0.5590827995818978,0.6900857146141572,0.6803475238142276,0.4156660477500494,0.40836442976527393,0.6121026750568968,0.46195565229433366,0.4683752786123403,0.3397088136269328,0.6882817247334748,0.6820878803797227,0.6126764445966958,0.5470765575519658,0.5681007983760858
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.37809084582257485,0.6214916195521755,0.6071706632741732,0.49717628877277464,0.5815337792900352,0.4267925954401163,0.6609423535881693,0.5357896765366421,0.6891069702208865,0.5676129326444782,0.5433170961547817,0.6939604233188206,0.5881301545530263,0.651859687695423,0.5471552632353126,0.586601479757323,0.46602716128181393,0.4023071882882104,0.6306594061099003,0.5606394573156256,0.5346444734929519,0.36107888387053033,0.5212570421236887,0.6201826488197081,0.42740288562408657,0.37435249273095933,0.5200268815250768,0.3166038065306004,0.46322813953004294,0.5117962292708227,0.5582819479371744,0.7219208552679055,0.6378323749132319,0.5486503008933409,0.5145995642474832
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.5400486626093758,0.4905058274164297,0.6347273888160865,0.661816504600441,0.5959037054916041,0.527367705637804,0.4151801374431097,0.5025810590545771,0.47329617856799183,0.49235979271446306,0.3936225058673094,0.4174622048016327,0.35747349015016033,0.49443505498717943,0.5122037601759379,0.3885442674340465,0.397867913193887,0.3867938823775991,0.44707699206425777,0.5287867041562855,0.3667424566455855,0.45866271307098955,0.47725459588507135,0.45408579129126747,0.3999320628472374,0.3949128366270363,0.37571172204254394,0.4977970620784684,0.4350186849680093,0.4840039830676622,0.5370732885521137,0.5932553765980385,0.4084704590306111,0.4626035083175361
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.7273188570381144,0.6679821115678942,0.7668262272470305,0.7124807152593321,0.5354035123605891,0.5322787237026124,0.6010494578539974,0.4969235595407348,0.5165430111257215,0.4865370594420012,0.5162858126760173,0.5103388169452078,0.5268308176560103,0.5656114679725825,0.42625882652321395,0.3766947830118068,0.49307395334811394,0.5134513710569956,0.5510620227377054,0.4484460861092432,0.5287185608597063,0.458682125289156,0.49140067555080996,0.50122667130413,0.6136831878961803,0.3956839168851552,0.47485157768896497,0.5529684976668515,0.5279316587840358,0.6647079464407069,0.6583037231606641,0.5657313009145496,0.423799901945945
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5428879913454571,0.6779228856336211,0.6304362529124069,0.5525772535422157,0.47714414701985935,0.5930953982117436,0.5833338808878507,0.5126048586669602,0.5537982284397654,0.3778637476111711,0.5168362650421837,0.5669103222555034,0.5339935779896676,0.5013725678153317,0.328916412923703,0.45426835339157245,0.38128608903960354,0.539248923743708,0.2523838017904836,0.4249020179306724,0.3391608267187356,0.44499166861177536,0.49964206039123427,0.49978216493982613,0.41421231357037824,0.4475119289494188,0.6297862612925779,0.37876383617023046,0.72424975931945,0.6653399069644045,0.4468326183143581,0.3481818439793502
